,conid,candidate_date,sf1_datekey,staleness_days,staleness_flag,identity_tier,is_alias,coverage_status,reason_code,revenue,netinc,eps,fcf,roe,grossmargin,netmargin,debt,de,assets,equity,ticker,revenue_yoy
1019,268084,2026-05-21,2026-05-19,2,,MATCHED_STRONG,False,OK,,60746000000.0,11958000000.0,3.01,11788000000.0,0.251,0.643,0.197,31303000000.0,1.569,125546000000.0,48861000000.0,CSCO,0.09210218794383618
1020,70236214,2026-05-21,2026-05-08,13,,MATCHED_STRONG,False,OK,,7109500000.0,1954500000.0,2.6,2435500000.0,1.557,0.803,0.275,496800000.0,8.986,9883500000.0,989700000.0,FTNT,0.15748428901696454
1021,110619459,2026-05-21,2026-02-18,92,,MATCHED_STRONG,False,OK,,9893300000.0,1281900000.0,1.87,3565900000.0,0.155,0.735,0.13,372000000.0,1.659,24979000000.0,9393000000.0,PANW,0.11477571072824988
1022,370757467,2026-05-21,2026-03-05,77,,MATCHED_STRONG,False,OK,,4812005000.0,-162502000.0,-0.163,1241490000.0,-0.042,0.747,-0.034,820077000.0,1.494,11086684000.0,4428390000.0,CRWD,0.21711245176577232
1023,390332324,2026-05-21,2026-05-21,0,,MATCHED_STRONG,False,OK,,5000000000.0,973000000.0,1.59,1544000000.0,0.399,0.785,0.195,8196000000.0,4.971,15589000000.0,2611000000.0,GEN,0.27064803049555275
1024,268084,2026-05-22,2026-05-19,3,,MATCHED_STRONG,False,OK,,60746000000.0,11958000000.0,3.01,11788000000.0,0.251,0.643,0.197,31303000000.0,1.569,125546000000.0,48861000000.0,CSCO,0.09210218794383618
1025,4726021,2026-05-22,2026-05-05,17,,MATCHED_STRONG,False,OK,,4044300000.0,361200000.0,2.41,703600000.0,0.063,0.411,0.089,1153100000.0,0.369,7896000000.0,5765700000.0,SWKS,0.023303476544709323
1026,49921110,2026-05-22,2026-02-26,85,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1027,70236214,2026-05-22,2026-05-08,14,,MATCHED_STRONG,False,OK,,7109500000.0,1954500000.0,2.6,2435500000.0,1.557,0.803,0.275,496800000.0,8.986,9883500000.0,989700000.0,FTNT,0.15748428901696454
1028,209411798,2026-05-22,2026-03-10,73,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,0.14465509511304675
1029,370757467,2026-05-22,2026-03-05,78,,MATCHED_STRONG,False,OK,,4812005000.0,-162502000.0,-0.163,1241490000.0,-0.042,0.747,-0.034,820077000.0,1.494,11086684000.0,4428390000.0,CRWD,0.21711245176577232
1030,268084,2026-05-26,2026-05-19,7,,MATCHED_STRONG,False,OK,,60746000000.0,11958000000.0,3.01,11788000000.0,0.251,0.643,0.197,31303000000.0,1.569,125546000000.0,48861000000.0,CSCO,0.09210218794383618
1031,4726021,2026-05-26,2026-05-05,21,,MATCHED_STRONG,False,OK,,4044300000.0,361200000.0,2.41,703600000.0,0.063,0.411,0.089,1153100000.0,0.369,7896000000.0,5765700000.0,SWKS,0.023303476544709323
1032,8677881,2026-05-26,2026-05-04,22,,MATCHED_STRONG,False,OK,,6063000000.0,573700000.0,1.4,1214300000.0,0.074,0.375,0.095,3006500000.0,0.642,12010800000.0,7301700000.0,ON,-0.09036352452252716
1033,49921110,2026-05-26,2026-02-26,89,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1034,209411798,2026-05-26,2026-03-10,77,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,0.14465509511304675
1035,346218218,2026-05-26,2026-03-16,71,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1036,370757467,2026-05-26,2026-03-05,82,,MATCHED_STRONG,False,OK,,4812005000.0,-162502000.0,-0.163,1241490000.0,-0.042,0.747,-0.034,820077000.0,1.494,11086684000.0,4428390000.0,CRWD,0.21711245176577232
1037,9939,2026-05-27,2026-03-19,69,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,0.8554736136385404
1038,8677881,2026-05-27,2026-05-04,23,,MATCHED_STRONG,False,OK,,6063000000.0,573700000.0,1.4,1214300000.0,0.074,0.375,0.095,3006500000.0,0.642,12010800000.0,7301700000.0,ON,-0.09036352452252716
1039,9599491,2026-05-27,2026-04-30,27,,MATCHED_STRONG,False,OK,,189861000000.0,-6105000000.0,-1.54,9546000000.0,-0.147,0.021,-0.032,157126000000.0,6.54,282434000000.0,37453000000.0,F,0.038206634075921064
1040,49921110,2026-05-27,2026-02-26,90,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1041,209411798,2026-05-27,2026-03-10,78,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,0.14465509511304675
1042,209411801,2026-05-27,2026-02-25,91,,MATCHED_STRONG,False,OK,,56229000000.0,2509000000.0,2.67,2878000000.0,-3.051,0.203,0.045,9699000000.0,-55.223,41535000000.0,-766000000.0,HPQ,0.043635621218307996
1043,346218218,2026-05-27,2026-03-16,72,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1044,8314,2026-05-28,2026-04-23,35,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,0.09673260866105382
1045,9599491,2026-05-28,2026-04-30,28,,MATCHED_STRONG,False,OK,,189861000000.0,-6105000000.0,-1.54,9546000000.0,-0.147,0.021,-0.032,157126000000.0,6.54,282434000000.0,37453000000.0,F,0.038206634075921064
1046,346218218,2026-05-28,2026-03-16,73,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1047,481863646,2026-05-28,2026-05-06,22,,MATCHED_STRONG,False,OK,,6164192000.0,3962945000.0,11.72,4430775000.0,2.22,0.884,0.643,3514022000.0,2.261,7707705000.0,2363483000.0,APP,0.20039087435352476
1048,731466419,2026-05-28,2026-05-11,17,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1049,8314,2026-05-29,2026-04-23,36,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,0.09673260866105382
1050,49921110,2026-05-29,2026-02-26,92,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1051,109911821,2026-05-29,2026-04-23,36,,MATCHED_STRONG,False,OK,,13960000000.0,1757000000.0,1.696,4633000000.0,0.15,0.766,0.126,2431000000.0,1.079,24381000000.0,11728000000.0,NOW,0.2171941756038016
1052,209411801,2026-05-29,2026-05-28,1,,MATCHED_STRONG,False,OK,,57417000000.0,2553000000.0,2.73,3779000000.0,-4.734,0.203,0.044,9666000000.0,-299.167,42936000000.0,-144000000.0,HPQ,0.057442263066779686
1053,346218218,2026-05-29,2026-03-16,74,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1054,731466419,2026-05-29,2026-05-11,18,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1055,8314,2026-06-01,2026-04-23,39,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,0.09673260866105382
1056,9560,2026-06-01,2026-04-29,33,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1057,9939,2026-06-01,2026-03-19,74,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,0.8554736136385404
1058,49921110,2026-06-01,2026-02-26,95,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1059,109911821,2026-06-01,2026-04-23,39,,MATCHED_STRONG,False,OK,,13960000000.0,1757000000.0,1.696,4633000000.0,0.15,0.766,0.126,2431000000.0,1.079,24381000000.0,11728000000.0,NOW,0.2171941756038016
1060,209411798,2026-06-01,2026-03-10,83,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,0.14465509511304675
1061,209411801,2026-06-01,2026-05-28,4,,MATCHED_STRONG,False,OK,,57417000000.0,2553000000.0,2.73,3779000000.0,-4.734,0.203,0.044,9666000000.0,-299.167,42936000000.0,-144000000.0,HPQ,0.057442263066779686
1062,346218218,2026-06-01,2026-03-16,77,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1063,731466419,2026-06-01,2026-05-11,21,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1064,8314,2026-06-02,2026-04-23,40,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,0.09673260866105382
1065,9939,2026-06-02,2026-03-19,75,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,0.8554736136385404
1066,272800,2026-06-02,2026-03-11,83,,MATCHED_STRONG,False,OK,,64077000000.0,16210000000.0,5.69,-24736000000.0,0.573,0.671,0.253,153117000000.0,5.356,245240000000.0,38495000000.0,ORCL,0.1486832906082498
1067,49921110,2026-06-02,2026-02-26,96,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1068,209411798,2026-06-02,2026-06-02,0,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.24236213411900343
1069,346218218,2026-06-02,2026-03-16,78,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1070,731466419,2026-06-02,2026-05-11,22,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1071,8314,2026-06-03,2026-04-23,41,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,0.09673260866105382
1072,9560,2026-06-03,2026-04-29,35,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1073,9939,2026-06-03,2026-03-19,76,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,0.8554736136385404
1074,49921110,2026-06-03,2026-02-26,97,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1075,209411798,2026-06-03,2026-06-02,1,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.24236213411900343
1076,346218218,2026-06-03,2026-03-16,79,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1077,731466419,2026-06-03,2026-05-11,23,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1078,8314,2026-06-04,2026-04-23,42,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,0.09673260866105382
1079,9560,2026-06-04,2026-04-29,36,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1080,9939,2026-06-04,2026-03-19,77,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,0.8554736136385404
1081,49921110,2026-06-04,2026-02-26,98,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,0.030885064535955742
1082,209411798,2026-06-04,2026-06-02,2,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.2257575278839774
1083,346218218,2026-06-04,2026-03-16,80,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1084,731466419,2026-06-04,2026-05-11,24,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1085,9560,2026-06-05,2026-04-29,37,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1086,1715006,2026-06-05,2026-06-01,4,,MATCHED_STRONG,False,OK,,7232000000.0,1414000000.0,5.0,1087000000.0,0.208,0.527,0.196,3355000000.0,0.834,13065000000.0,7122000000.0,A,0.09112854556427274
1087,49921110,2026-06-05,2026-06-05,0,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,0.06407498463429628
1088,209411798,2026-06-05,2026-06-02,3,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.2257575278839774
1089,346218218,2026-06-05,2026-03-16,81,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1090,731466419,2026-06-05,2026-05-11,25,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1091,9560,2026-06-08,2026-04-29,40,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1092,49921110,2026-06-08,2026-06-05,3,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,0.06407498463429628
1093,209411798,2026-06-08,2026-06-02,6,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.2257575278839774
1094,346218218,2026-06-08,2026-03-16,84,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,0.1880460828528676
1095,731466419,2026-06-08,2026-05-11,28,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,0.562384954463943
1096,8251,2026-06-09,2026-04-29,41,,MATCHED_STRONG,False,OK,,137200000000.0,1130000000.0,9.39,1295000000.0,0.062,0.14,0.008,14290000000.0,1.972,55280000000.0,18580000000.0,HUM,0.1408424938883437
1097,9560,2026-06-09,2026-04-29,41,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1098,1715006,2026-06-09,2026-06-01,8,,MATCHED_STRONG,False,OK,,7232000000.0,1414000000.0,5.0,1087000000.0,0.208,0.527,0.196,3355000000.0,0.834,13065000000.0,7122000000.0,A,0.09112854556427274
1099,2730877,2026-06-09,2026-05-07,33,,MATCHED_STRONG,False,OK,,4027044000.0,-184650000.0,-3.7,391290000.0,-0.057,0.323,-0.046,3056246000.0,1.613,7730308000.0,2940594000.0,CRL,0.0011055047274186602
1100,49921110,2026-06-09,2026-06-05,4,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,0.053712720632988376
1101,209411798,2026-06-09,2026-06-02,7,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.2257575278839774
1102,346218218,2026-06-09,2026-06-09,0,,MATCHED_STRONG,False,OK,,134002000000.0,8409000000.0,12.71,9442000000.0,-3.632,0.191,0.063,31161000000.0,-82.847,114913000000.0,-1404000000.0,DELL,0.40217857628679354
1103,1715006,2026-06-10,2026-06-01,9,,MATCHED_STRONG,False,OK,,7232000000.0,1414000000.0,5.0,1087000000.0,0.208,0.527,0.196,3355000000.0,0.834,13065000000.0,7122000000.0,A,0.09112854556427274
1104,272667,2026-06-11,2026-05-06,36,,MATCHED_STRONG,False,OK,,5456227000.0,1007301000.0,4.8,1071003000.0,0.234,0.851,0.185,39996000.0,0.286,5656948000.0,4399722000.0,ODFL,-0.04771157472735854
1105,49921110,2026-06-11,2026-06-05,6,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,0.053712720632988376
1106,209411798,2026-06-11,2026-06-02,9,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.2257575278839774
1107,346218218,2026-06-11,2026-06-09,2,,MATCHED_STRONG,False,OK,,134002000000.0,8409000000.0,12.71,9442000000.0,-3.632,0.191,0.063,31161000000.0,-82.847,114913000000.0,-1404000000.0,DELL,0.3857354112160163
1108,8251,2026-06-12,2026-04-29,44,,MATCHED_STRONG,False,OK,,137200000000.0,1130000000.0,9.39,1295000000.0,0.062,0.14,0.008,14290000000.0,1.972,55280000000.0,18580000000.0,HUM,0.1408424938883437
1109,9560,2026-06-12,2026-04-29,44,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,0.03391833050204918
1110,209411798,2026-06-12,2026-06-02,10,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,0.2257575278839774
1111,12729,2026-06-15,2026-05-01,45,,MATCHED_STRONG,False,OK,,3786838000.0,854058000.0,5.42,553181000.0,0.297,0.587,0.226,82398000.0,0.41,4433827000.0,3143816000.0,TER,0.3032262682737381
1112,13681,2026-06-15,2026-05-01,45,,MATCHED_STRONG,False,OK,,11777000000.0,6399000000.0,18.65,2905000000.0,0.897,0.454,0.533,1581000000.0,0.554,15045000000.0,9680000000.0,WDC,-0.18430530544396728
1113,266093,2026-06-15,2026-05-21,25,,MATCHED_STRONG,False,OK,,29024000000.0,8508000000.0,10.7,5343000000.0,0.398,0.49,0.293,6455000000.0,0.685,40286000000.0,23909000000.0,AMAT,0.033287051870839024
1114,270639,2026-06-15,2026-04-24,52,,MATCHED_STRONG,False,OK,,53763000000.0,-3174000000.0,-0.63,-3119000000.0,-0.03,0.354,-0.059,45031000000.0,0.721,205332000000.0,111394000000.0,INTC,0.013554784707035639
1115,732440574,2026-06-15,2026-04-23,53,,MATCHED_STRONG,False,OK,,21681845000.0,6708202000.0,5.32,6004822000.0,0.658,0.5,0.309,3734479000.0,0.964,20791910000.0,10584779000.0,LRCX,0.26530218628296875
1116,13681,2026-06-16,2026-05-01,46,,MATCHED_STRONG,False,OK,,11777000000.0,6399000000.0,18.65,2905000000.0,0.897,0.454,0.533,1581000000.0,0.554,15045000000.0,9680000000.0,WDC,-0.18430530544396728
1117,9282,2026-06-17,2026-04-23,55,,MATCHED_STRONG,False,OK,,28884000000.0,817000000.0,1.56,-209000000.0,0.107,0.696,0.028,6396000000.0,3.27,29355000000.0,6875000000.0,LUV,0.047204698716554194
1118,13681,2026-06-17,2026-05-01,47,,MATCHED_STRONG,False,OK,,11777000000.0,6399000000.0,18.65,2905000000.0,0.897,0.454,0.533,1581000000.0,0.554,15045000000.0,9680000000.0,WDC,-0.18430530544396728
1119,491932113,2026-06-17,2026-04-29,49,,MATCHED_NAME_VERIFIED,False,OK,,11010000000.0,2378000000.0,10.99,2412000000.0,9.164,0.415,0.216,3863000000.0,7.121,8892000000.0,1095000000.0,STX,0.2892271662763466
1120,9282,2026-06-18,2026-04-23,56,,MATCHED_STRONG,False,OK,,28884000000.0,817000000.0,1.56,-209000000.0,0.107,0.696,0.028,6396000000.0,3.27,29355000000.0,6875000000.0,LUV,0.047204698716554194
1121,266093,2026-06-18,2026-05-21,28,,MATCHED_STRONG,False,OK,,29024000000.0,8508000000.0,10.7,5343000000.0,0.398,0.49,0.293,6455000000.0,0.685,40286000000.0,23909000000.0,AMAT,0.033287051870839024
1122,270639,2026-06-18,2026-04-24,55,,MATCHED_STRONG,False,OK,,53763000000.0,-3174000000.0,-0.63,-3119000000.0,-0.03,0.354,-0.059,45031000000.0,0.721,205332000000.0,111394000000.0,INTC,0.013554784707035639
1123,691984365,2026-06-18,2026-04-22,57,,MATCHED_STRONG,False,OK,,39375000000.0,9375000000.0,34.65,7708000000.0,0.88,0.199,0.238,2806000000.0,4.349,75612000000.0,13922000000.0,GEV,0.10269407415705167
1124,732440574,2026-06-18,2026-04-23,56,,MATCHED_STRONG,False,OK,,21681845000.0,6708202000.0,5.32,6004822000.0,0.658,0.5,0.309,3734479000.0,0.964,20791910000.0,10584779000.0,LRCX,0.26530218628296875
1125,9939,2026-06-22,2026-03-19,95,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,0.8554736136385404
1126,12729,2026-06-22,2026-05-01,52,,MATCHED_STRONG,False,OK,,3786838000.0,854058000.0,5.42,553181000.0,0.297,0.587,0.226,82398000.0,0.41,4433827000.0,3143816000.0,TER,0.3032262682737381
1127,266093,2026-06-22,2026-05-21,32,,MATCHED_STRONG,False,OK,,29024000000.0,8508000000.0,10.7,5343000000.0,0.398,0.49,0.293,6455000000.0,0.685,40286000000.0,23909000000.0,AMAT,0.033287051870839024
